,order_city,order_country,order_item_discount_rate,order_item_product_price,order_item_quantity,order_profit_per_order,order_region,order_state,label,distance_normalized,is_international,order_weekofyear,order_month,order_hour,shipping_day_of_week,order_shipping_time,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,customer_segment_Corporate,customer_segment_Home Office,market_Europe,market_LATAM,market_Pacific Asia,market_USCA,shipping_mode_Same Day,shipping_mode_Second Class,shipping_mode_Standard Class,product_name_encoded,category_name_encoded,department_name_encoded
5722,0.005724208901466426,0.006110110625160792,0.16,0.18043630879540987,0.0,0.7140233664179261,0.04617957293542578,0.005724208901466426,1,0.7014321284510596,0.0,0.75,0.8181818181818182,0.9130434782608695,0.5,0.2727272727272727,False,False,True,False,True,False,False,True,False,False,False,True,0.3650480491560465,0.3650480491560465,0.34930735603982865
10585,0.0013506560329302805,0.014728582454334962,0.52,0.031110781198560273,1.0,0.7244438237231804,0.12921276048366348,0.0013506560329302805,-1,0.1331904724996815,0.0,0.15384615384615385,0.09090909090909091,0.8695652173913043,1.0,0.9999999999999999,True,False,False,False,False,False,True,False,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
7933,0.00032158476974530485,0.0004502186776434268,0.72,0.07466587487654465,0.0,0.7220511262431962,0.02450475945459223,0.00032158476974530485,-1,0.4995667349706949,0.0,0.0,0.0,0.17391304347826086,0.6666666666666666,0.9999999999999999,False,False,True,False,False,True,False,False,False,False,False,True,0.32709904103074655,0.32709904103074655,0.32066394827101274
13663,0.0004502186776434268,0.008425520967326988,0.52,0.18043630879540987,0.0,0.7110934769578269,0.08811422691021353,0.0004502186776434268,0,0.0889467607779512,0.0,0.2692307692307693,0.2727272727272727,0.6521739130434783,1.0,0.6363636363636364,False,True,False,True,False,False,True,False,False,False,False,True,0.3739810063977937,0.3739810063977937,0.24785639474496204
11341,0.009518909184461024,0.1386030357602264,0.12,0.009339456515807792,0.25,0.7182424030802138,0.04064831489580654,0.024247491638795988,-1,0.1836885162574636,0.0,0.9807692307692307,0.9999999999999999,0.30434782608695654,0.3333333333333333,0.2727272727272727,False,True,False,False,False,False,False,False,True,False,False,True,0.3150381447535331,0.41288983836017124,0.36343579469483955
15252,0.0004502186776434268,0.0006431695394906097,0.16,0.031110781198560273,1.0,0.7501824211195507,0.03228711088242861,0.0004502186776434268,1,0.6419087534974914,0.0,0.8846153846153846,0.9090909090909091,0.2608695652173913,0.16666666666666666,0.8181818181818182,False,False,True,False,False,False,False,True,False,False,True,False,0.3338183847671654,0.3342969635137408,0.33926004191452325
12691,0.0005145356315924878,0.018909184461023926,0.64286824,0.055999406157408484,0.5,0.678779438855256,0.057756624646256756,0.0032158476974530484,1,0.5051253781085467,0.0,0.038461538461538464,0.0,0.043478260869565216,0.3333333333333333,0.9999999999999999,False,True,False,False,True,True,False,False,False,False,False,False,0.33807286980301726,0.33152034639005085,0.33060090859121877
12266,0.005659891947517366,0.011512734756881913,0.48,0.2426578711925304,0.0,0.7675994702500745,0.08811422691021353,0.005659891947517366,1,0.4357785478656611,0.0,0.19230769230769235,0.1818181818181818,0.9130434782608695,0.0,0.8181818181818182,False,False,True,False,False,False,True,False,False,False,True,False,0.37201006789594754,0.37201006789594754,0.35508629785476026
12039,0.009454592230511963,0.01865191664522768,0.72,0.031110781198560273,0.5,0.7416112589296701,0.12921276048366348,0.009454592230511963,1,0.1199995703897312,0.0,0.8653846153846154,0.9090909090909091,0.5652173913043478,1.0,0.2727272727272727,True,False,False,False,False,False,True,False,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
4195,0.00019295086184718292,0.038268587599691276,0.8,0.031110781198560273,1.0,0.7376828095926413,0.04836634936969385,0.004823771546179573,-1,0.9676217430059196,0.0,0.17307692307692307,0.1818181818181818,0.5217391304347826,0.6666666666666666,0.6363636363636364,True,False,False,False,False,False,False,True,False,False,False,True,0.31917922925565956,0.320126128797724,0.33114408959120467
11913,0.0009647543092359146,0.03621044507332133,0.52,0.018666468719136162,1.0,0.7175655054684653,0.04708001029071263,0.002315410342166195,1,0.6387909334736815,0.0,0.7884615384615384,0.8181818181818182,0.21739130434782608,0.16666666666666666,0.8181818181818182,False,True,False,False,False,False,False,True,False,False,False,True,0.30589055046363295,0.3826214386995863,0.35943010154795263
568,0.005402624131721122,0.08676357087728326,0.16,0.2426578711925304,0.0,0.7068799871111718,0.16323642912271674,0.03183689220478518,-1,0.3671184400651585,0.0,0.057692307692307696,0.0,0.7391304347826086,0.8333333333333333,0.4545454545454545,False,False,True,False,True,True,False,False,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
7783,0.005081039361975817,0.04971700540262413,0.24,0.018666468719136162,0.75,0.7436320909761314,0.08811422691021353,0.013570877283251865,0,0.2693401328868579,0.0,0.38461538461538464,0.36363636363636365,0.8695652173913043,0.3333333333333333,0.4545454545454545,False,True,False,False,False,False,True,False,False,False,True,False,0.35898751753048636,0.3604908358487413,0.3126888126167739
3327,0.0002572678157962439,0.005659891947517366,0.36,0.024894847115087926,0.5,0.6934294133070693,0.018266014921533315,0.0006431695394906097,1,0.4043833605305394,0.0,0.7884615384615384,0.8181818181818182,0.2608695652173913,0.0,0.2727272727272727,False,False,True,False,False,False,False,False,False,False,False,False,0.29959980210395043,0.29959980210395043,0.3260117435225974
11627,0.005659891947517366,0.011512734756881913,0.6,0.024894847115087926,0.25,0.708665854262316,0.08811422691021353,0.005659891947517366,0,0.4477070114381731,0.0,0.9230769230769231,0.9999999999999999,0.043478260869565216,0.5,0.8181818181818182,False,False,False,False,False,False,True,False,False,False,False,True,0.29883778717803866,0.29883778717803866,0.3203366052064611
10068,0.0014149729868793415,0.03563159248777978,0.4,0.11822096855452903,0.0,0.6416958360944086,0.057756624646256756,0.0018651916645227682,1,0.4165400705740535,0.0,0.6923076923076923,0.7272727272727273,0.43478260869565216,0.16666666666666666,0.2727272727272727,False,False,True,False,True,True,False,False,False,False,False,True,0.3352538683613844,0.3352538683613844,0.34930735603982865
9225,0.0004502186776434268,0.004952405454077695,0.2,0.18043630879540987,0.0,0.7484286397922351,0.16323642912271674,0.0006431695394906097,-1,0.4776004602899177,0.0,0.5384615384615384,0.5454545454545454,0.2608695652173913,0.5,0.2727272727272727,True,False,False,True,False,True,False,False,False,False,False,True,0.3575861989754898,0.3575861989754898,0.35508629785476026
8054,0.0011577051710830975,0.03112940571134551,1.0,0.18043630879540987,0.0,0.7201761342841346,0.04868793413943916,0.005981476717262671,1,0.6810679636212171,0.0,0.5961538461538461,0.6363636363636364,0.6521739130434783,0.6666666666666666,0.4545454545454545,False,False,True,False,False,False,False,True,False,True,False,False,0.3586873366122773,0.3586873366122773,0.3436328557153468
14917,0.0009004373552868536,0.0010290712631849757,0.4,0.024894847115087926,0.25,0.7111773555186753,0.019102135322871108,0.0009004373552868536,-1,0.5028707195045914,0.0,0.3076923076923077,0.2727272727272727,0.6086956521739131,1.0,0.6363636363636364,True,False,False,True,False,False,False,False,False,False,False,True,0.29163724690387327,0.29163724690387327,0.3126888126167739
2454,0.00038590172369436584,0.01781579624388989,0.08,0.031110781198560273,1.0,0.7578830746495216,0.04617957293542578,0.0007718034473887317,1,0.6950612426252631,0.0,0.75,0.8181818181818182,0.43478260869565216,0.16666666666666666,0.4545454545454545,True,False,False,False,False,False,False,True,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
12885,0.0016079238487265242,0.1386030357602264,1.0,0.024894847115087926,0.5,0.6966315774089274,0.023990223822999743,0.004373552868536146,1,0.1730018613586718,0.0,0.5769230769230769,0.6363636363636364,0.7391304347826086,0.3333333333333333,0.4545454545454545,False,True,False,False,False,False,False,False,True,False,True,False,0.29959980210395043,0.29959980210395043,0.3260117435225974
2159,0.0004502186776434268,0.04971700540262413,0.04,0.003733293743827232,0.75,0.7230962874910302,0.08811422691021353,0.003794700282994597,-1,0.2573276189304018,0.0,0.9230769230769231,0.9999999999999999,0.6086956521739131,0.16666666666666666,0.4545454545454545,False,True,False,False,False,False,True,False,False,False,False,True,0.3335926842299094,0.3334795129295853,0.37561842973030285
13809,0.0007074864934396708,0.04045536403395935,0.08,0.11822096855452903,0.0,0.7168696814878847,0.05357602263956779,0.0032801646514021097,1,0.2991256620116465,0.0,0.44230769230769235,0.4545454545454545,0.08695652173913043,0.16666666666666666,0.9999999999999999,True,False,False,False,False,True,False,False,False,False,False,True,0.3318135013889073,0.3318135013889073,0.35508629785476026
11531,0.014342680730640597,0.02321842037561101,0.68,0.024894847115087926,0.25,0.7198606385661251,0.04650115770517108,0.014342680730640597,0,0.1403229546029302,0.0,0.5384615384615384,0.5454545454545454,0.6956521739130435,0.0,0.2727272727272727,False,False,True,False,True,False,True,False,False,False,False,True,0.29959980210395043,0.29959980210395043,0.3260117435225974
3504,0.0005788525855415488,0.009840493954206329,0.0,0.055999406157408484,0.25,0.7412190963801604,0.04836634936969385,0.0005788525855415488,-1,0.7425878536725242,0.0,0.3076923076923077,0.2727272727272727,0.21739130434782608,0.0,0.6363636363636364,False,False,True,True,False,False,False,True,False,False,False,True,0.33807286980301726,0.33152034639005085,0.33060090859121877
14562,0.009518909184461024,0.1386030357602264,0.64,0.055999406157408484,0.25,0.7438233557495879,0.04064831489580654,0.024247491638795988,1,0.2867632008714533,0.0,0.6923076923076923,0.7272727272727273,0.21739130434782608,0.3333333333333333,0.6363636363636364,False,False,False,True,False,False,False,False,True,False,True,False,0.338869300015369,0.33733871266461685,0.3398187122412882
5415,0.002122459480319012,0.014728582454334962,0.16,0.024882402802608502,1.0,0.7477180244645328,0.12921276048366348,0.012155904296372524,1,0.1313373285827404,0.0,0.9038461538461539,0.9090909090909091,0.6086956521739131,0.5,0.9999999999999999,False,False,True,False,True,False,True,False,False,False,False,False,0.3336367761876686,0.3336367761876686,0.3363528682670732
10965,6.431695394906098e-05,0.010097761770002572,0.12,0.00933323435956808,0.25,0.7100187330157499,0.04868793413943916,0.00038590172369436584,1,0.6227881270198171,0.0,0.3076923076923077,0.2727272727272727,0.08695652173913043,0.16666666666666666,0.6363636363636364,False,True,False,False,True,False,False,True,False,False,False,True,0.29546780603220546,0.29546780603220546,0.29546780603220546
10929,0.014342680730640597,0.02321842037561101,0.4,0.024882402802608502,0.25,0.7048953347323075,0.04650115770517108,0.014342680730640597,0,0.1258773552298548,0.0,0.8846153846153846,0.9090909090909091,0.9130434782608695,0.3333333333333333,0.2727272727272727,True,False,False,False,False,False,True,False,False,True,False,False,0.34369243408263284,0.34369243408263284,0.3436328557153468
4003,0.005852842809364548,0.05029585798816568,0.8,0.07466587487654465,0.0,0.732848820804105,0.16323642912271674,0.005852842809364548,1,0.4918286821539113,0.0,0.13461538461538464,0.09090909090909091,0.08695652173913043,1.0,0.6363636363636364,True,False,False,False,False,True,False,False,False,False,True,False,0.3650727659739909,0.3650727659739909,0.3379194995210432
1480,0.0005145356315924878,0.05029585798816568,0.4,0.07466587487654465,0.0,0.7233570064364528,0.16323642912271674,0.004437869822485207,-1,0.3594324242960211,0.0,0.9615384615384616,0.9999999999999999,0.6521739130434783,0.3333333333333333,0.6363636363636364,False,True,False,False,False,True,False,False,False,False,False,True,0.3391831162029442,0.3391831162029442,0.33114408959120467
13851,0.00019295086184718292,0.08676357087728326,1.0,0.024894847115087926,1.0,0.7356993747300729,0.16323642912271674,0.011898636480576279,1,0.3917186094632426,0.0,0.13461538461538464,0.09090909090909091,0.4782608695652174,1.0,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,False,0.300643553134659,0.300643553134659,0.32336309750333364
9519,0.0009004373552868536,0.016207872395163365,0.72,0.018666468719136162,1.0,0.7284924544415325,0.04650115770517108,0.0010290712631849757,1,0.1971731769524166,0.0,0.23076923076923078,0.1818181818181818,0.21739130434782608,0.0,0.8181818181818182,False,True,False,False,False,False,True,False,False,False,False,True,0.35898751753048636,0.3604908358487413,0.3126888126167739
12133,0.00012863390789812196,0.05029585798816568,0.64,0.2426578711925304,0.0,0.5883430549539758,0.16323642912271674,0.0030228968356058655,0,0.4480418655621906,0.0,0.5192307692307693,0.5454545454545454,0.9130434782608695,0.5,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
9892,0.002122459480319012,0.00919732441471572,0.0,0.031110781198560273,0.75,0.7365667728491673,0.019102135322871108,0.002122459480319012,1,0.500929933981036,0.0,0.8846153846153846,0.9090909090909091,0.6956521739130435,0.6666666666666666,0.4545454545454545,False,True,False,False,False,False,False,False,False,False,False,True,0.3119867424990229,0.3129647286504102,0.3379194995210432
12849,0.0006431695394906097,0.03563159248777978,0.28,0.07466587487654465,0.0,0.7283447432856968,0.057756624646256756,0.004695137638281451,1,0.3866534096727173,0.0,0.38461538461538464,0.36363636363636365,0.8260869565217391,0.0,0.0,False,True,False,True,False,True,False,False,False,False,True,False,0.3650727659739909,0.3650727659739909,0.3379194995210432
6192,0.005081039361975817,0.04971700540262413,0.04,0.031110781198560273,0.0,0.7180573034586502,0.08811422691021353,0.013570877283251865,1,0.2689070360030468,0.0,0.42307692307692313,0.4545454545454545,0.5217391304347826,0.5,0.6363636363636364,False,True,False,False,True,False,True,False,False,False,True,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
5459,0.0005145356315924878,0.1386030357602264,0.08,0.024882402802608502,1.0,0.6961366163224381,0.03190120915873424,0.0034731155132492926,-1,0.1637871086833201,0.0,0.23076923076923078,0.1818181818181818,0.34782608695652173,0.6666666666666666,0.6363636363636364,False,False,True,False,False,False,False,False,True,False,False,True,0.3336367761876686,0.3336367761876686,0.3363528682670732
8458,0.00019295086184718292,0.008425520967326988,0.04,0.2426578711925304,0.0,0.7178742317604032,0.08811422691021353,0.0005788525855415488,1,0.0758821756158749,0.0,0.38461538461538464,0.36363636363636365,0.6086956521739131,0.6666666666666666,0.4545454545454545,True,False,False,True,False,False,True,False,False,False,False,True,0.335749611156994,0.335749611156994,0.3363528682670732
6045,0.0010290712631849757,0.038268587599691276,0.6,0.055999406157408484,0.25,0.7426607399596649,0.04836634936969385,0.008296887059428866,0,0.8052168095285113,0.0,0.3269230769230769,0.2727272727272727,0.43478260869565216,0.6666666666666666,0.4545454545454545,False,False,False,False,False,False,False,True,False,False,True,False,0.33807286980301726,0.33152034639005085,0.33060090859121877
13526,0.0004502186776434268,0.009776177000257269,0.4,0.07466587487654465,0.0,0.7282540571611651,0.16323642912271674,0.0014792899408284023,0,0.4745400928613901,0.0,0.038461538461538464,0.0,0.7391304347826086,1.0,0.9999999999999999,False,False,False,True,False,True,False,False,False,False,False,True,0.3363828823328856,0.3363828823328856,0.33926004191452325
3536,0.0007074864934396708,0.016207872395163365,0.68,0.055999406157408484,0.0,0.7156136462228959,0.04650115770517108,0.0007074864934396708,1,0.0735679872959572,0.0,0.2884615384615385,0.2727272727272727,0.43478260869565216,0.3333333333333333,0.6363636363636364,False,False,True,False,False,False,True,False,False,False,False,False,0.3314823648200101,0.3319910327620125,0.33683512597337273
